ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,B
467380,Female,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
462665,Female,Yes,59,Yes,Artist,4.0,Average,4.0,Cat_7,C
462513,Male,No,26,Yes,Artist,,Low,4.0,Cat_4,A
460443,Female,No,38,Yes,Doctor,0.0,Low,1.0,Cat_6,A
461242,Male,Yes,52,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
466392,Female,Yes,45,Yes,Engineer,3.0,Average,,Cat_3,B
461965,Male,No,19,No,Healthcare,0.0,Low,6.0,Cat_6,D
466262,Male,No,41,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D
464841,Male,,19,No,Entertainment,0.0,High,3.0,Cat_4,D
463000,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6,A
462397,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
460357,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_6,D
459659,Female,,18,No,Healthcare,,Low,3.0,Cat_6,D
460027,Female,No,37,Yes,Entertainment,6.0,Low,,Cat_6,A
462353,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,C
465590,Male,Yes,40,Yes,Artist,1.0,Average,5.0,Cat_6,A
461234,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
467027,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1,D
462152,Female,No,30,Yes,,8.0,Low,2.0,Cat_6,B
467690,Female,Yes,67,No,Lawyer,,High,2.0,Cat_6,D
459301,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
462111,Male,Yes,36,Yes,Artist,6.0,Average,4.0,Cat_6,C
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,D
463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3,A
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_4,B
463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,D
466662,Female,No,30,No,Engineer,1.0,Low,,Cat_4,A
462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,B
466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
466206,Female,Yes,60,Yes,Artist,2.0,Average,2.0,Cat_3,C
461232,Female,Yes,36,Yes,Executive,,High,,Cat_3,A
466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A
464868,Male,Yes,36,Yes,Entertainment,6.0,Low,6.0,Cat_4,A
465749,Male,Yes,42,No,Engineer,1.0,Average,3.0,Cat_6,C
464490,Male,Yes,85,Yes,Artist,1.0,High,4.0,Cat_6,A
461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
459708,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6,A
463114,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
460348,Female,No,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
462612,Female,Yes,32,No,Doctor,,High,6.0,Cat_4,B
464443,Female,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,B
466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Cat_6,D
459664,Male,No,37,Yes,Artist,2.0,Low,1.0,Cat_6,B
463914,Female,Yes,27,No,Artist,,Low,2.0,Cat_6,A
461740,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
461304,Male,No,19,No,Marketing,2.0,Low,4.0,Cat_6,C
466394,Female,Yes,42,No,Entertainment,6.0,Average,5.0,Cat_6,A
464246,Female,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
462751,Male,No,31,No,Healthcare,3.0,Low,9.0,Cat_6,D
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
459000,Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6,C
464777,Female,Yes,52,No,Engineer,8.0,Average,4.0,Cat_2,B
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
463458,Male,Yes,26,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2,D
459968,Male,No,39,Yes,Artist,11.0,Low,1.0,Cat_7,A
463805,Female,No,32,No,Doctor,8.0,Low,6.0,Cat_6,C
462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
458995,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6,B
467299,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
460155,Female,Yes,53,Yes,Artist,2.0,High,2.0,Cat_2,C
467845,Male,Yes,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D
465824,Male,Yes,68,No,Lawyer,2.0,Low,3.0,Cat_4,A
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
461428,Male,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A
467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,D
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
460891,Female,Yes,36,No,Artist,2.0,Average,4.0,Cat_3,C
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C
462086,Male,No,41,Yes,Doctor,4.0,Low,2.0,Cat_6,B
467406,Male,No,37,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
466802,Female,,43,Yes,Engineer,1.0,Low,1.0,Cat_6,A
459034,Female,No,21,No,Healthcare,,Low,5.0,Cat_6,D
459779,Female,Yes,62,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
459429,Female,Yes,25,Yes,Healthcare,,Low,2.0,Cat_6,D
464616,Male,Yes,27,No,Entertainment,6.0,Low,4.0,Cat_6,A
466257,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
467748,Male,Yes,38,Yes,Executive,,High,4.0,Cat_6,C
467849,Female,Yes,40,Yes,Doctor,0.0,Low,1.0,Cat_2,A
459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,D
463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
459691,Male,Yes,55,No,Artist,,Average,2.0,Cat_6,A
466742,Male,Yes,45,No,Doctor,8.0,Low,2.0,Cat_3,A
461017,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3,A
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,A
464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
459963,Female,No,40,Yes,Engineer,9.0,Low,1.0,Cat_7,A
459680,Male,No,41,Yes,Entertainment,,Low,1.0,Cat_6,A
464613,Female,No,35,,Artist,0.0,Low,3.0,Cat_6,B
464229,Female,No,26,No,Engineer,2.0,Low,7.0,Cat_6,D
463096,Female,No,33,Yes,Doctor,,Low,3.0,Cat_6,D
464170,Male,Yes,38,No,Artist,8.0,Low,1.0,Cat_6,B
464204,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5,C
464772,Female,Yes,43,No,Engineer,9.0,Average,4.0,Cat_4,A
467232,Male,No,33,No,Entertainment,0.0,Low,2.0,Cat_6,A
465490,Female,Yes,35,Yes,Artist,0.0,Average,5.0,Cat_4,C
459446,Male,Yes,36,No,Entertainment,,Average,3.0,Cat_6,C
461897,Male,Yes,55,Yes,Doctor,0.0,Average,2.0,Cat_6,C
466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,C
461909,Female,No,30,No,Marketing,0.0,Low,4.0,Cat_6,D
467749,Male,No,19,No,Healthcare,1.0,Low,9.0,Cat_7,D
459584,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
460093,Female,No,45,Yes,Artist,4.0,Low,1.0,Cat_3,A
466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6,C
466473,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_2,D
460809,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6,B
463945,Female,No,37,No,Homemaker,,Low,2.0,Cat_1,B
459525,Female,Yes,62,Yes,Artist,,High,3.0,Cat_6,C
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6,C
461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
465639,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6,D
459043,Female,Yes,49,No,Engineer,1.0,Low,1.0,Cat_7,A
465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,D
460639,Female,Yes,73,Yes,Lawyer,,Low,5.0,Cat_1,D
460292,Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,A
459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A
464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,B
459193,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,Cat_3,C
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0,Cat_6,C
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,D
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6,C
465414,Female,No,30,No,Engineer,0.0,Low,1.0,,B
463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,D
461961,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6,B
459381,Male,Yes,56,Yes,Artist,,Low,2.0,Cat_6,B
461749,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
467710,Female,No,37,Yes,Artist,9.0,Low,4.0,Cat_6,A
466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
461014,Male,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,D
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,C
464837,Male,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_4,B
461565,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0,Cat_2,C
460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
460218,Male,Yes,61,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
462732,Female,Yes,41,Yes,Artist,,Low,1.0,Cat_6,B
461600,Male,No,30,Yes,Marketing,1.0,Low,5.0,Cat_6,C
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D
463982,Female,No,25,Yes,Healthcare,,Low,2.0,Cat_4,A
466469,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,D
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,B
459723,Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,C
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
463758,Male,No,33,No,Healthcare,9.0,Low,3.0,Cat_7,C
467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
464884,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_4,A
463652,Female,No,28,Yes,Artist,,Low,1.0,Cat_6,D
462206,Female,No,29,Yes,Artist,,Low,1.0,Cat_4,B
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,Cat_6,D
462461,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,D
467704,Male,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,C
465239,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,B
461875,Male,No,33,No,Doctor,0.0,Low,3.0,Cat_6,B
465806,Female,No,26,Yes,Marketing,0.0,Low,2.0,Cat_3,A
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,B
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,C
461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
462053,Male,Yes,28,Yes,Artist,,Low,2.0,Cat_6,B
465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,Cat_6,A
466172,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,C
465349,Female,Yes,49,Yes,Artist,0.0,High,4.0,Cat_6,C
466632,Female,Yes,57,Yes,Artist,1.0,High,2.0,Cat_6,C
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,B
466437,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6,D
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C
459022,Male,Yes,67,Yes,Artist,10.0,Low,1.0,Cat_6,D
463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
462118,Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_6,C
462415,Male,No,32,No,Doctor,0.0,Low,1.0,Cat_6,A
465021,Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
459011,Male,Yes,88,No,Lawyer,1.0,Low,1.0,Cat_6,A
462523,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,B
459363,Male,No,53,Yes,Artist,2.0,Low,1.0,Cat_6,A
464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6,B
460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,Cat_6,C
459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6,D
467270,Female,No,33,Yes,Doctor,0.0,Low,4.0,Cat_6,C
466914,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
460356,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
461743,Male,Yes,62,Yes,Doctor,1.0,High,2.0,Cat_6,C
466189,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_3,C
467212,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,B
464369,Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,B
462046,Female,No,30,Yes,Doctor,8.0,Low,,Cat_4,D
460236,Male,No,18,No,Healthcare,8.0,Low,4.0,Cat_6,D
460384,Female,Yes,32,Yes,Marketing,8.0,Low,2.0,Cat_6,D
461827,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6,C
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,D
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C
463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,B
463527,Female,No,35,No,Artist,13.0,Low,1.0,Cat_6,A
463329,Male,No,23,No,Healthcare,0.0,Low,6.0,Cat_3,D
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463138,Female,No,28,No,Homemaker,,Low,,Cat_3,D
459207,Female,Yes,62,,Doctor,0.0,Average,4.0,Cat_6,B
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
459605,Female,,19,No,Healthcare,8.0,Low,,Cat_3,D
464268,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A
462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,D
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A
465433,Female,No,40,Yes,Artist,,Low,1.0,Cat_2,B
465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
466067,Male,Yes,69,Yes,Artist,0.0,Average,5.0,Cat_3,C
465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,B
461734,Female,Yes,81,No,,,High,2.0,Cat_6,B
462011,Male,Yes,29,No,Marketing,1.0,Low,4.0,Cat_4,D
460398,Female,No,39,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
460981,Female,Yes,42,No,Marketing,0.0,Average,2.0,Cat_6,A
463222,Female,No,36,Yes,Healthcare,2.0,Low,,Cat_6,A
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4,A
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,Cat_3,D
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6,A
463184,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
459503,Male,Yes,35,Yes,Healthcare,5.0,High,4.0,Cat_6,C
466118,Female,Yes,36,No,Engineer,1.0,Low,3.0,Cat_4,A
462156,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_3,C
466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
461399,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
466940,Male,Yes,79,No,Lawyer,0.0,Low,1.0,Cat_6,D
466402,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
460975,Male,Yes,86,,Lawyer,1.0,High,2.0,Cat_6,B
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
463264,Female,Yes,71,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
459748,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6,C
466943,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
466810,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
464570,Male,Yes,31,Yes,Doctor,0.0,Average,2.0,Cat_6,A
465303,Female,Yes,67,Yes,Artist,1.0,Average,3.0,Cat_2,C
459073,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,C
461594,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6,C
461708,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
465710,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,Cat_7,D
465883,Male,Yes,33,No,Artist,,Low,4.0,Cat_6,A
466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6,C
462960,Female,Yes,57,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
462019,Female,Yes,56,Yes,Artist,5.0,Average,4.0,Cat_6,C
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
466686,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
459171,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
459747,Female,Yes,36,Yes,Artist,1.0,Average,5.0,Cat_6,C
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
464851,Male,No,18,No,Doctor,0.0,Low,6.0,Cat_4,D
465915,Male,Yes,40,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
459242,Male,Yes,65,Yes,Executive,0.0,Low,4.0,Cat_6,B
459021,Male,Yes,45,Yes,Artist,7.0,Low,2.0,Cat_2,A
459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6,B
465013,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,C
467450,Male,Yes,81,No,Executive,9.0,High,2.0,Cat_6,C
461578,Female,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6,C
459759,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
466440,Male,Yes,23,No,Executive,1.0,High,9.0,Cat_6,A
459214,Female,No,26,Yes,Engineer,0.0,Low,3.0,Cat_6,C
460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
463192,Female,Yes,46,No,Entertainment,4.0,Average,,Cat_4,A
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
462826,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
464785,Male,Yes,35,No,Doctor,5.0,Low,4.0,Cat_4,A
461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3,A
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
461845,Female,Yes,48,Yes,Doctor,1.0,Average,4.0,Cat_6,C
463277,Female,Yes,26,No,Engineer,6.0,Low,2.0,Cat_3,D
463578,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_4,D
467952,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,A
464966,Male,Yes,59,No,Engineer,1.0,Low,2.0,Cat_4,A
463224,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
459979,Female,No,41,No,Marketing,0.0,Low,2.0,Cat_6,B
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,B
462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2,B
466537,Female,Yes,83,No,Lawyer,,Low,2.0,Cat_6,A
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
459047,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
464700,Male,No,25,No,Doctor,2.0,Low,,Cat_4,D
465432,Female,Yes,58,Yes,Engineer,0.0,Average,4.0,Cat_4,B
463998,Female,No,27,No,Engineer,0.0,Low,3.0,Cat_6,B
459894,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
464081,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
463752,Female,No,28,Yes,Healthcare,,Low,2.0,Cat_3,D
463179,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
463147,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
462095,Male,Yes,49,Yes,Entertainment,1.0,Average,3.0,Cat_1,A
460255,Female,No,38,Yes,Doctor,14.0,Low,1.0,Cat_6,A
462601,Female,Yes,67,No,Lawyer,1.0,High,4.0,Cat_4,D
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D
465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
463345,Female,No,20,No,Healthcare,4.0,Low,4.0,Cat_6,D
465007,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6,C
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,D
463289,Female,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_3,C
462221,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,D
466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4,B
464741,Male,Yes,71,No,Executive,1.0,High,,Cat_1,A
467857,Female,Yes,28,Yes,Engineer,0.0,Low,2.0,Cat_6,A
467417,Female,Yes,53,Yes,Artist,4.0,Average,6.0,Cat_6,C
465542,Female,Yes,62,No,Doctor,,Average,5.0,Cat_3,A
462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
463143,Female,Yes,52,Yes,Entertainment,,Low,2.0,Cat_3,B
465402,Male,No,31,No,Healthcare,,Low,,Cat_6,D
465691,Male,No,26,Yes,Artist,,Low,,Cat_4,A
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
466391,Female,Yes,58,Yes,Engineer,0.0,Average,,Cat_6,A
461685,Female,No,30,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
464608,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
462902,Male,Yes,46,No,Executive,,Average,3.0,Cat_1,C
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
465262,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2,B
465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4,D
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
466949,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6,B
466798,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,D
463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
460208,Male,No,27,No,Artist,9.0,Low,8.0,Cat_6,D
464379,Female,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,B
460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0,Cat_4,D
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
462686,Male,Yes,41,Yes,Entertainment,9.0,Average,4.0,,A
467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C
460691,Female,No,27,No,Homemaker,8.0,Low,1.0,Cat_3,D
462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,C
461417,Female,No,37,Yes,Doctor,1.0,Low,3.0,Cat_6,D
462212,Male,No,23,No,Engineer,0.0,Low,4.0,Cat_4,D
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D
467779,Male,Yes,53,Yes,Doctor,2.0,Average,3.0,Cat_6,C
462485,Female,Yes,37,No,Engineer,0.0,Low,2.0,Cat_6,A
465660,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_6,C
465460,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
463154,Female,Yes,31,No,Artist,1.0,Low,4.0,Cat_6,D
